mean,median,min,max,variance
-0.006181485950946808,-0.006434365641325712,-0.17286062240600586,0.15394778549671173,0.0025780205614864826
-0.056336451321840286,-0.058776162564754486,-0.22928579151630402,0.12747958302497864,0.002218151930719614
0.06482058763504028,0.06607338786125183,-0.14091533422470093,0.26484233140945435,0.0032685964833945036
0.0627358928322792,0.06590300053358078,-0.11015329509973526,0.22488351166248322,0.0030209075193852186
-0.05142170190811157,-0.05282711982727051,-0.2007768303155899,0.1027715802192688,0.0027440094854682684
0.03927047178149223,0.038497015833854675,-0.11914712190628052,0.1812521517276764,0.0021027307957410812
-0.18761815130710602,-0.1850186288356781,-0.4878581762313843,0.06542188674211502,0.005340930074453354
-0.08711429685354233,-0.0837787464261055,-0.2438669502735138,0.07178720831871033,0.0024632762651890516
0.007579168304800987,0.008750883862376213,-0.23283551633358002,0.20892862975597382,0.004082915838807821
0.1205940991640091,0.1218334436416626,-0.05874869227409363,0.30711930990219116,0.0030305604450404644
0.06353355944156647,0.06602250039577484,-0.1366732269525528,0.24299585819244385,0.0028408528305590153
-0.003530612215399742,-0.0009625853272154927,-0.177291601896286,0.18192441761493683,0.0023003490641713142
0.15021038055419922,0.15004661679267883,-0.0796019434928894,0.335904985666275,0.003571581095457077
0.13674433529376984,0.1411541998386383,-0.17974156141281128,0.3155113756656647,0.004289176780730486
0.002495210850611329,0.004540599882602692,-0.23065422475337982,0.20469726622104645,0.003956376109272242
0.007440676912665367,0.006431632675230503,-0.150812029838562,0.17617322504520416,0.002689146436750889
0.015811819583177567,0.018011203035712242,-0.24771985411643982,0.1745612621307373,0.002702637342736125
-0.0793280228972435,-0.07833927124738693,-0.23853716254234314,0.0864967480301857,0.0024809723254293203
-0.04718957096338272,-0.04868409037590027,-0.20876586437225342,0.11094394326210022,0.002308619674295187
-0.06533811241388321,-0.0650278776884079,-0.24397850036621094,0.11693660169839859,0.002804087707772851
0.032922498881816864,0.0362839512526989,-0.16660530865192413,0.17688216269016266,0.0029543889686465263
-0.009497509337961674,-0.00980374589562416,-0.15611353516578674,0.15553812682628632,0.0019717663526535034
-0.07275139540433884,-0.07251891493797302,-0.2864567041397095,0.12849071621894836,0.002387244487181306
-0.039613254368305206,-0.0380544513463974,-0.2241676151752472,0.14730298519134521,0.0027175031136721373
-0.015051495283842087,-0.012975350022315979,-0.2337740957736969,0.13205574452877045,0.002475406974554062
0.0029307289514690638,0.0027851308695971966,-0.18680070340633392,0.18233585357666016,0.0035555544309318066
-0.009327433072030544,-0.009660786017775536,-0.1892823576927185,0.1815628856420517,0.003257599426433444
0.036298301070928574,0.035141654312610626,-0.14088645577430725,0.2510398328304291,0.002459575654938817
-0.0735156461596489,-0.07390479743480682,-0.2660880386829376,0.21542616188526154,0.003755026264116168
0.028643693774938583,0.02834220603108406,-0.1324780136346817,0.2030288279056549,0.0021593724377453327
-0.04454374313354492,-0.046265166252851486,-0.1835869550704956,0.15411575138568878,0.0027069123461842537
0.018456287682056427,0.014916276559233665,-0.1257152408361435,0.2268620878458023,0.0027953453827649355
0.007151991594582796,0.008514784276485443,-0.14242365956306458,0.1622897833585739,0.0022013867273926735
0.06936769187450409,0.06966155022382736,-0.11198943853378296,0.2342541217803955,0.0029376333113759756
-0.014875090681016445,-0.018637394532561302,-0.21203821897506714,0.1491437554359436,0.0027372660115361214
0.017247570678591728,0.013799713924527168,-0.16108021140098572,0.2537488043308258,0.004275356885045767
-0.011596945114433765,-0.012111170217394829,-0.17277750372886658,0.19375985860824585,0.002258431166410446
-0.1118893176317215,-0.11215239763259888,-0.30145424604415894,0.1240789145231247,0.003038348164409399
0.017400972545146942,0.01897500269114971,-0.2836289703845978,0.2578416168689728,0.003328594844788313
0.014692101627588272,0.018795065581798553,-0.18120697140693665,0.1465720683336258,0.0024913321249186993
-0.08074094355106354,-0.08053893595933914,-0.28108346462249756,0.06553968042135239,0.0019324892200529575
-0.011768464930355549,-0.011949491687119007,-0.15639477968215942,0.13439252972602844,0.0017738051246851683
-0.03560740128159523,-0.03551938757300377,-0.25242871046066284,0.1434423178434372,0.004431865643709898
-0.029755642637610435,-0.03098095767199993,-0.1886041760444641,0.11931435018777847,0.002233663573861122
-0.05820859968662262,-0.05940759554505348,-0.22792021930217743,0.15958359837532043,0.0027722367085516453
0.00827521737664938,0.004980162717401981,-0.17599743604660034,0.21297883987426758,0.0023344599176198244
-0.052863068878650665,-0.052707329392433167,-0.25428691506385803,0.16637293994426727,0.0033916353713721037
-0.07773531973361969,-0.07701041549444199,-0.25989365577697754,0.11347131431102753,0.003063663374632597
-0.027636997401714325,-0.029688194394111633,-0.22440937161445618,0.17257557809352875,0.004034670069813728
-0.004147646017372608,-0.0017470477614551783,-0.1781761348247528,0.1737869381904602,0.0021682707592844963
-0.1547805517911911,-0.15949517488479614,-0.33643218874931335,0.046902380883693695,0.00417703902348876
0.052058372646570206,0.05924929678440094,-0.1577470302581787,0.2609090805053711,0.005448260810226202
0.02356638014316559,0.024166569113731384,-0.1311306357383728,0.16369955241680145,0.0022453446872532368
0.0587146170437336,0.056504346430301666,-0.1229420080780983,0.20580443739891052,0.0021426889579743147
0.05734838545322418,0.053300388157367706,-0.1802709400653839,0.21593448519706726,0.003049794351682067
0.009632381610572338,0.010690123774111271,-0.1835469752550125,0.15634465217590332,0.0026664170436561108
0.013748985715210438,0.013828064315021038,-0.16733290255069733,0.20989295840263367,0.0027649470139294863
-0.10085098445415497,-0.10274330526590347,-0.3183634281158447,0.12784701585769653,0.005025027319788933
-0.010370850563049316,-0.008780279196798801,-0.16043630242347717,0.18539665639400482,0.0024634459987282753
0.029158974066376686,0.02729286067187786,-0.13303270936012268,0.21285724639892578,0.003071242244914174
0.0020507376175373793,0.0015328859444707632,-0.19733674824237823,0.17634743452072144,0.0030989323277026415
-0.0619175061583519,-0.05886915698647499,-0.2982708811759949,0.07789518684148788,0.003629393642768264
-0.02614283747971058,-0.023950329050421715,-0.2215738445520401,0.13889682292938232,0.0028274431824684143
0.004888304974883795,0.007447861135005951,-0.1754366010427475,0.14808151125907898,0.003722668858245015
0.014134583063423634,0.015454694628715515,-0.1610431671142578,0.1706152707338333,0.002736524911597371
0.01264515146613121,0.009999904781579971,-0.138508602976799,0.17786778509616852,0.0032538031227886677
0.07843860238790512,0.0740513876080513,-0.11805564165115356,0.29091134667396545,0.003853635862469673
0.006681515369564295,0.005728883668780327,-0.1632745862007141,0.19137310981750488,0.002096606884151697
0.05278150364756584,0.0517159029841423,-0.18093779683113098,0.25396355986595154,0.00395922688767314
-0.022612228989601135,-0.025643112137913704,-0.220826655626297,0.16000740230083466,0.0038619244005531073
0.05399586632847786,0.05625439062714577,-0.1533641517162323,0.278156578540802,0.0032971531618386507
0.047033749520778656,0.04592873156070709,-0.15454599261283875,0.22858582437038422,0.003558605909347534
0.09458150714635849,0.09218132495880127,-0.1119520515203476,0.3337478041648865,0.0037535410374403
0.02081204764544964,0.023303037509322166,-0.14322683215141296,0.1734924465417862,0.002112411195412278
0.011337214149534702,0.01190221682190895,-0.16318689286708832,0.19285352528095245,0.0032450088765472174
0.1058405190706253,0.10779420286417007,-0.14736098051071167,0.30159133672714233,0.0044664968736469746
-0.04258279874920845,-0.043678224086761475,-0.2698839604854584,0.15476378798484802,0.003829971421509981
0.14115077257156372,0.1423768252134323,-0.04067834094166756,0.2824510931968689,0.002301953500136733
0.09520189464092255,0.09522361308336258,-0.10404433310031891,0.25993794202804565,0.003357513574883342
0.05530180037021637,0.056886978447437286,-0.10244151949882507,0.2566859722137451,0.002651840215548873
-0.030556878075003624,-0.027540212497115135,-0.19830822944641113,0.14196324348449707,0.0030788586009293795
-0.01390999834984541,-0.013645579107105732,-0.17152035236358643,0.15312975645065308,0.0028922432102262974
-0.049252282828092575,-0.04957491159439087,-0.2462509423494339,0.1862761229276657,0.004322560504078865
-0.03756719082593918,-0.037684474140405655,-0.22598057985305786,0.12419860810041428,0.002066532149910927
0.025061650201678276,0.027534637600183487,-0.20426936447620392,0.19754937291145325,0.0031195562332868576
0.06174686551094055,0.060789674520492554,-0.08935258537530899,0.22003623843193054,0.002413450973108411
-0.0292254239320755,-0.029017029330134392,-0.24000701308250427,0.12756937742233276,0.00318927806802094
-0.09975869953632355,-0.1018187552690506,-0.26911109685897827,0.04945944622159004,0.002126483479514718
-0.06129537895321846,-0.06154102832078934,-0.20564980804920197,0.07876619696617126,0.0021251775324344635
-0.04390765354037285,-0.045929986983537674,-0.25919878482818604,0.1492525339126587,0.0026654473040252924
-0.03243175521492958,-0.03300093486905098,-0.1940571516752243,0.13547712564468384,0.0028166547417640686
-0.08236835896968842,-0.08530718088150024,-0.2790157198905945,0.12974926829338074,0.0031004217453300953
0.020620588213205338,0.021326545625925064,-0.14023038744926453,0.17768049240112305,0.002470064675435424
-0.02209749072790146,-0.026740662753582,-0.1984763890504837,0.20618072152137756,0.00399931101128459
-0.04509549215435982,-0.04956129193305969,-0.25454404950141907,0.1936841756105423,0.0045842621475458145
0.08684072643518448,0.08591404557228088,-0.20984330773353577,0.3301399052143097,0.005976744461804628
0.013755221851170063,0.010837619192898273,-0.17116457223892212,0.24226021766662598,0.004818354267627001
-0.012261491268873215,-0.010555087588727474,-0.21898552775382996,0.18650369346141815,0.004216150380671024
0.08137768507003784,0.0812302753329277,-0.12762340903282166,0.2485988736152649,0.002662665443494916
0.0034847327042371035,0.0012249186402186751,-0.14027172327041626,0.20128527283668518,0.0025488741230219603
-0.10736855119466782,-0.10983432084321976,-0.26743748784065247,0.10124214738607407,0.0035626408644020557
0.02291783317923546,0.019884899258613586,-0.14832988381385803,0.21282389760017395,0.0038691051304340363
-0.08667389303445816,-0.08881190419197083,-0.273243248462677,0.11669645458459854,0.00392335606738925
-0.019611964002251625,-0.01702081225812435,-0.2112065702676773,0.1497962921857834,0.002934445161372423
0.053395532071590424,0.057309526950120926,-0.18879510462284088,0.2579042911529541,0.0041587334126234055
1.3638590920811033e-32,1.3984966494328144e-32,-4.2084582223819055e-33,2.649470521078958e-32,0.0
-0.05536641180515289,-0.052220866084098816,-0.2612662613391876,0.10193538665771484,0.0029943413101136684
0.05244378373026848,0.051352694630622864,-0.1399993747472763,0.22266104817390442,0.0037455398123711348
0.04304561764001846,0.04285740107297897,-0.1341506838798523,0.23939849436283112,0.0032521113753318787
0.021329501643776894,0.01938343420624733,-0.2219327688217163,0.20113606750965118,0.004705918952822685
-0.0026775256264954805,-0.00555436871945858,-0.1613163948059082,0.1955605149269104,0.00259092403575778
-0.016050059348344803,-0.01753796450793743,-0.1941121220588684,0.1996152698993683,0.0033420580439269543
0.011592152528464794,0.010258221067488194,-0.1554863303899765,0.1670357584953308,0.0023331164848059416
0.05313209071755409,0.04829614982008934,-0.11842537671327591,0.22855456173419952,0.003489407943561673
-0.09673825651407242,-0.0968681275844574,-0.302195280790329,0.12388105690479279,0.003200895618647337
-0.041555359959602356,-0.03998337686061859,-0.2157944291830063,0.1330818235874176,0.0029669783543795347
-0.12001001834869385,-0.12386134266853333,-0.32576024532318115,0.10822566598653793,0.0037844134494662285
0.014597630128264427,0.011642691679298878,-0.19229990243911743,0.2911814749240875,0.005538412369787693
0.02118053287267685,0.017198901623487473,-0.17813533544540405,0.21286098659038544,0.0031540081836283207
-0.10028036683797836,-0.09941026568412781,-0.27553001046180725,0.10446426272392273,0.003496453631669283
-0.07482146471738815,-0.07867275923490524,-0.23406538367271423,0.1853359043598175,0.0037935972213745117
-0.029042426496744156,-0.026925068348646164,-0.20646388828754425,0.15059711039066315,0.0038335700519382954
0.03901136666536331,0.035466186702251434,-0.1887754499912262,0.22355730831623077,0.002884527202695608
0.050025247037410736,0.04626408964395523,-0.09563162177801132,0.21999575197696686,0.0030345346312969923
0.03527994826436043,0.03632872551679611,-0.160160630941391,0.27852243185043335,0.003911873325705528
0.002547641284763813,0.001967386109754443,-0.13975951075553894,0.16559460759162903,0.0021402579732239246
0.057861678302288055,0.057578325271606445,-0.141172856092453,0.21485961973667145,0.002345999702811241
0.004161161836236715,0.002988018561154604,-0.17548218369483948,0.18517395853996277,0.0036083057057112455
-0.013634610921144485,-0.01554398238658905,-0.15580615401268005,0.1702302247285843,0.002132641151547432
-0.01836887001991272,-0.019695792347192764,-0.17029069364070892,0.15347857773303986,0.0022816485725343227
-0.010764187201857567,-0.012422960251569748,-0.20559991896152496,0.18687155842781067,0.0035198230762034655
0.01008216105401516,0.013651839457452297,-0.24883624911308289,0.23960110545158386,0.0034973975270986557
0.02747342735528946,0.03086470067501068,-0.20788978040218353,0.1783267706632614,0.0031009188387542963
-0.07046143710613251,-0.07160115987062454,-0.23267507553100586,0.1159021258354187,0.0028086802922189236
0.043739158660173416,0.046095315366983414,-0.19491736590862274,0.2904764711856842,0.0054170191287994385
0.015422043390572071,0.01609472930431366,-0.06684941798448563,0.11760271340608597,0.0006699011428281665
-0.018112771213054657,-0.015575535595417023,-0.2478160262107849,0.15109767019748688,0.0036881766282022
-0.004522112663835287,-0.006598381325602531,-0.16995534300804138,0.17538100481033325,0.0027831110637634993
0.011246063746511936,0.00679021654650569,-0.13159209489822388,0.1822783499956131,0.002723102690652013
0.0764361321926117,0.07582291215658188,-0.17693787813186646,0.2622063457965851,0.0034300792030990124
0.009778867475688457,0.009100280702114105,-0.17203441262245178,0.16803942620754242,0.0025218105874955654
0.035902347415685654,0.03948964923620224,-0.14494647085666656,0.20828527212142944,0.0028241691179573536
-0.016269028186798096,-0.01617351360619068,-0.2520214021205902,0.1662530153989792,0.0029296502470970154
-0.106947161257267,-0.11124363541603088,-0.2328306883573532,0.06640887260437012,0.0020700290333479643
-0.0410638302564621,-0.042340680956840515,-0.17281366884708405,0.1291312277317047,0.002635685261338949
-0.019524427130818367,-0.017508868128061295,-0.23605208098888397,0.13800635933876038,0.00232536974363029
-0.03375072777271271,-0.03135736659169197,-0.2376689463853836,0.15633785724639893,0.003743933979421854
0.04497745633125305,0.04176316782832146,-0.11682037264108658,0.3751811385154724,0.004115235060453415
-0.010067175142467022,-0.011217758059501648,-0.21407820284366608,0.20216161012649536,0.003119146218523383
-0.006136320531368256,-0.005428246222436428,-0.20490553975105286,0.14430806040763855,0.0021598218008875847
-0.05027499049901962,-0.05350198596715927,-0.19447724521160126,0.16893605887889862,0.002563324524089694
0.005647937301546335,0.0023922575637698174,-0.17230786383152008,0.18267400562763214,0.0032503653783351183
0.07093933969736099,0.07164423167705536,-0.11290659010410309,0.2538975477218628,0.0026035320479422808
0.004506302531808615,0.0022960766218602657,-0.17192329466342926,0.1939777135848999,0.002617392223328352
0.05594591796398163,0.05622962862253189,-0.16515019536018372,0.24809220433235168,0.00351614598184824
0.07290305942296982,0.07175986468791962,-0.146079882979393,0.2438805252313614,0.002386997453868389
-0.05695382505655289,-0.05777136608958244,-0.23117302358150482,0.1431134045124054,0.0027751994784921408
-0.003101679962128401,-0.0042242794297635555,-0.16456338763237,0.2154453545808792,0.002331176307052374
-0.01969853974878788,-0.018753986805677414,-0.22467152774333954,0.1889878660440445,0.0028614336624741554
0.013484098948538303,0.015765996649861336,-0.17189955711364746,0.17154638469219208,0.003048764308914542
-0.01331260148435831,-0.010338854044675827,-0.20934346318244934,0.16524310410022736,0.002491998253390193
-0.018601786345243454,-0.021783649921417236,-0.22298522293567657,0.24734622240066528,0.0032054896000772715
0.04712488129734993,0.04404471069574356,-0.13038063049316406,0.33581364154815674,0.0030647164676338434
0.0246132742613554,0.02498725801706314,-0.19849032163619995,0.2374553233385086,0.0025317384861409664
-0.004231013357639313,-0.00552346371114254,-0.17626379430294037,0.14654064178466797,0.0021843845024704933
-0.00431202445179224,-0.008507685735821724,-0.24052268266677856,0.18438714742660522,0.005434862803667784
0.08586124330759048,0.09141136705875397,-0.12994061410427094,0.3375668525695801,0.005427211057394743
0.11008019000291824,0.11417005211114883,-0.11674325168132782,0.32363441586494446,0.004135958384722471
0.03316503390669823,0.033660780638456345,-0.13514450192451477,0.18839521706104279,0.0022090908605605364
-0.04449831694364548,-0.042900167405605316,-0.24670609831809998,0.10473835468292236,0.0027978490106761456
-0.005127802956849337,0.00022653517953585833,-0.22990642488002777,0.16764849424362183,0.003898307215422392
-0.04663551598787308,-0.046184465289115906,-0.2907097637653351,0.19330401718616486,0.00664258049800992
-0.0346192941069603,-0.036674220114946365,-0.20206445455551147,0.211329847574234,0.0026105372235178947
-0.010407021269202232,-0.012962328270077705,-0.2007835954427719,0.24562427401542664,0.003256359603255987
0.03134187310934067,0.03063393197953701,-0.21572516858577728,0.20940162241458893,0.00305059808306396
-0.005601921118795872,-0.0009877902921289206,-0.2570374310016632,0.19720801711082458,0.003403459442779422
-0.055653687566518784,-0.05812348425388336,-0.22098293900489807,0.12007664889097214,0.0025361906737089157
-0.028940264135599136,-0.02867894433438778,-0.2768594026565552,0.13084332644939423,0.002947970060631633
0.18544670939445496,0.18547026813030243,-0.006481287069618702,0.35352927446365356,0.003286486491560936
0.05406612157821655,0.05488521233201027,-0.10557900369167328,0.21179352700710297,0.0024833467323333025
0.058938924223184586,0.05436481162905693,-0.14174598455429077,0.245759516954422,0.0037673902697861195
-0.0431523472070694,-0.04125607758760452,-0.2046843022108078,0.14681491255760193,0.0029043827671557665
-0.03989564627408981,-0.044434674084186554,-0.22731822729110718,0.1355079710483551,0.0031965046655386686
0.06411541998386383,0.059224933385849,-0.11632802337408066,0.2632172703742981,0.00254554720595479
0.0010715338867157698,0.0035316001158207655,-0.1927635669708252,0.15320824086666107,0.002820878056809306
-0.03087102621793747,-0.02872508205473423,-0.234028160572052,0.14421851933002472,0.003204974578693509
-0.08462771773338318,-0.08716459572315216,-0.27949512004852295,0.1503344178199768,0.003653285326436162
-0.014805568382143974,-0.020798958837985992,-0.2339782565832138,0.21713042259216309,0.00423344224691391
-0.03753465786576271,-0.038688402622938156,-0.2571159303188324,0.21378082036972046,0.003031539497897029
-0.0338141955435276,-0.036618538200855255,-0.20662854611873627,0.17529143393039703,0.003289726097136736
-0.034170255064964294,-0.03490458056330681,-0.22976508736610413,0.1780497133731842,0.003174642799422145
0.017812538892030716,0.017518553882837296,-0.1628355085849762,0.17267876863479614,0.0026688745710998774
0.041702982038259506,0.03822857886552811,-0.1614445000886917,0.2546238601207733,0.003403840120881796
-0.01739824004471302,-0.01890571601688862,-0.19814269244670868,0.1554373949766159,0.0026782769709825516
-0.015341775491833687,-0.012992528267204762,-0.21623679995536804,0.15446557104587555,0.0024043889716267586
0.030964910984039307,0.030059069395065308,-0.15273411571979523,0.20928338170051575,0.003412999212741852
-0.01360161043703556,-0.015104345977306366,-0.19008176028728485,0.2669743299484253,0.003342296928167343
-0.02836240455508232,-0.030222376808524132,-0.19278809428215027,0.12721090018749237,0.002082330407574773
-0.07596541196107864,-0.07827053964138031,-0.2399272322654724,0.11524675786495209,0.003067766083404422
0.05315161496400833,0.05119691789150238,-0.11092325299978256,0.2519507110118866,0.002745372476056218
-0.013600151985883713,-0.021103912964463234,-0.2376943826675415,0.2411825954914093,0.0066023762337863445
-1.252615449507067e-32,-1.2650272004838117e-32,-2.5415983432398737e-32,2.511116286988014e-34,0.0
0.002938186516985297,0.0020520775578916073,-0.1723802238702774,0.16870680451393127,0.002982849022373557
-0.03141884505748749,-0.031970422714948654,-0.23168835043907166,0.1443796157836914,0.002822921611368656
-0.04502334073185921,-0.04466797783970833,-0.2225973755121231,0.1357569545507431,0.0026582039427012205
-0.02814631536602974,-0.026100073009729385,-0.2207917720079422,0.13691233098506927,0.0027547816280275583
0.008642017841339111,0.008986708708107471,-0.2065618336200714,0.2641091048717499,0.002958119846880436
0.045769788324832916,0.04867574945092201,-0.15033015608787537,0.18889015913009644,0.0024046367034316063
0.04257898032665253,0.04104224592447281,-0.22119490802288055,0.21571066975593567,0.0028055855073034763
-0.0008557403925806284,0.002617599442601204,-0.22445891797542572,0.22132508456707,0.006350817158818245
0.02152712456882,0.023097511380910873,-0.17120760679244995,0.2075694501399994,0.002422379096969962
-0.03192603588104248,-0.025879424065351486,-0.2428169846534729,0.14219583570957184,0.003342636860907078
-0.04171634092926979,-0.038766711950302124,-0.22380831837654114,0.1809275597333908,0.004526034463196993
-0.00024611654225736856,-0.0002922372368630022,-0.18328595161437988,0.13979776203632355,0.002068581758067012
-0.0002716607123147696,-0.0031689575407654047,-0.21409668028354645,0.20528681576251984,0.0036219838075339794
-0.1292116343975067,-0.13170617818832397,-0.2700711786746979,0.13658875226974487,0.0024457082618027925
0.01784897781908512,0.02033376321196556,-0.2012968808412552,0.19812887907028198,0.0031928501557558775
0.0015878182603046298,-0.0013110099826008081,-0.16467006504535675,0.16054001450538635,0.0023226484190672636
0.07096116244792938,0.07311205565929413,-0.1586044728755951,0.26346835494041443,0.0032290888484567404
-0.03541401028633118,-0.029811779037117958,-0.25913673639297485,0.2211921215057373,0.0036796212662011385
-0.08492636680603027,-0.08814819902181625,-0.29374903440475464,0.09695341438055038,0.003562812227755785
0.012959406711161137,0.012695390731096268,-0.14519986510276794,0.18734991550445557,0.0031216097995638847
-0.029338626191020012,-0.02884534001350403,-0.2443246692419052,0.158879354596138,0.0031591078732162714
0.10496889054775238,0.10084698349237442,-0.0718914270401001,0.3219892978668213,0.0035060397349298
-0.08273281157016754,-0.08447932451963425,-0.278764009475708,0.1111065074801445,0.003176363417878747
0.04147479683160782,0.042648978531360626,-0.1745208203792572,0.2244712859392166,0.0030077730771154165
0.02722170762717724,0.02819383330643177,-0.16015124320983887,0.19638684391975403,0.002560590859502554
0.06891059875488281,0.06839467585086823,-0.07461360096931458,0.19740624725818634,0.0016802012687548995
0.049869466572999954,0.05380711704492569,-0.17890845239162445,0.21976247429847717,0.003337685251608491
0.052533555775880814,0.05284198746085167,-0.15973806381225586,0.2541993260383606,0.0038147782906889915
-0.027407580986618996,-0.030225075781345367,-0.16423249244689941,0.20344796776771545,0.003110302146524191
0.010836965404450893,0.010596616193652153,-0.14839491248130798,0.1854981631040573,0.0021469055209308863
-0.02613578923046589,-0.029404640197753906,-0.23787689208984375,0.2055583894252777,0.004341302439570427
0.009304148145020008,0.008502066135406494,-0.2004271298646927,0.2414892315864563,0.004756441339850426
-0.17247849702835083,-0.1751859188079834,-0.39919209480285645,0.058579396456480026,0.0030426112934947014
0.09819197654724121,0.09788110107183456,-0.1873243898153305,0.3376814126968384,0.004328728653490543
-0.019593285396695137,-0.01844608038663864,-0.2101551592350006,0.18373176455497742,0.0028210298623889685
-0.09036913514137268,-0.08859511464834213,-0.34769147634506226,0.12204097211360931,0.0039020029362291098
0.08256367594003677,0.08337167650461197,-0.08008850365877151,0.24370266497135162,0.002916406374424696
0.059839170426130295,0.06211947277188301,-0.17543578147888184,0.240364670753479,0.003393478225916624
-0.019880108535289764,-0.02100975811481476,-0.2111097276210785,0.1471075415611267,0.0020114630460739136
0.0524865984916687,0.0529085211455822,-0.2029493898153305,0.2694976031780243,0.0035390369594097137
0.06989949941635132,0.06797092407941818,-0.12049368023872375,0.20364908874034882,0.00224261824041605
0.06641732901334763,0.06808651983737946,-0.12036837637424469,0.292534738779068,0.003310018451884389
0.009909437969326973,0.006851270794868469,-0.1468118578195572,0.17811955511569977,0.0026510872412472963
0.10777606815099716,0.11379016935825348,-0.10944512486457825,0.2652245759963989,0.0031212761532515287
0.027740387246012688,0.02830466255545616,-0.139408141374588,0.18773189187049866,0.002293739700689912
-0.037462905049324036,-0.03786987438797951,-0.2276194542646408,0.15068380534648895,0.0030793766491115093
0.022815894335508347,0.02384016290307045,-0.17547860741615295,0.19376146793365479,0.00317866588011384
-0.03549116104841232,-0.031007736921310425,-0.24026408791542053,0.15541726350784302,0.004770991858094931
0.02743733674287796,0.024549731984734535,-0.17254899442195892,0.21630048751831055,0.003849548753350973
0.07805849611759186,0.07935244590044022,-0.10895742475986481,0.2775327265262604,0.0028134938329458237
0.03925158083438873,0.03916200250387192,-0.1886352300643921,0.2706701159477234,0.003780901664867997
-0.028755422681570053,-0.031883783638477325,-0.19360868632793427,0.15492792427539825,0.0036782543174922466
0.020943863317370415,0.019787583500146866,-0.20978747308254242,0.27450427412986755,0.004003561567515135
-0.030127085745334625,-0.030720995739102364,-0.19319695234298706,0.18275371193885803,0.004717094823718071
-0.007427162490785122,-0.005576171912252903,-0.15596285462379456,0.1625266671180725,0.0024093673564493656
0.0945085808634758,0.0974770188331604,-0.12676803767681122,0.2891789674758911,0.0030034941155463457
0.07152862101793289,0.0684494748711586,-0.11402426660060883,0.29026368260383606,0.003164683934301138
-0.006567411590367556,-0.006008938420563936,-0.18307243287563324,0.2212531417608261,0.003343182383105159
-0.028403613716363907,-0.026098888367414474,-0.25901952385902405,0.1545153111219406,0.003803796833381057
-0.010889698751270771,-0.011955062858760357,-0.20645473897457123,0.1837434470653534,0.002738004783168435
-0.00016411731485277414,-0.0012138443998992443,-0.1807037740945816,0.2037724107503891,0.00322306458838284
0.040233079344034195,0.04325128346681595,-0.15911075472831726,0.2121638059616089,0.004433448892086744
0.004285070113837719,0.005738941486924887,-0.22205647826194763,0.19007670879364014,0.004152765963226557
-0.014726129360496998,-0.016848620027303696,-0.17503125965595245,0.22362595796585083,0.0027364122215658426
0.11236661672592163,0.11320223659276962,-0.07923443615436554,0.283099889755249,0.003449584823101759
-0.023207804188132286,-0.024234063923358917,-0.16674388945102692,0.1305340826511383,0.002401406178250909
0.03600415959954262,0.03715382516384125,-0.12687641382217407,0.23597504198551178,0.0027455349918454885
-0.010397159494459629,-0.009001828730106354,-0.27825891971588135,0.2341834008693695,0.007095820736140013
0.024848664179444313,0.027070103213191032,-0.24022606015205383,0.22149266302585602,0.004431344103068113
-0.0703875944018364,-0.07519474625587463,-0.25970423221588135,0.12655989825725555,0.0022517601028084755
